num_procs,distribution,rank,matrix,elapsed_time,comm_time,local_nz,ghost_entries,local_flops,comp_time
8,2D,6,1138_bus,0.00013582249999999997,0.00013454179999999996,614.0,249.0,1228.0,1.2807000000000096e-06
8,2D,6,cond-mat-2005,0.0001998924,5.5212899999999994e-05,16327.0,4943.0,32654.0,0.0001446795
8,2D,6,dixmaanl,0.0002251222,0.00010264889999999999,40000.0,13125.0,80000.0,0.0001224733
8,2D,6,flowmeter0,9.688539999999998e-05,7.213479999999999e-05,9661.0,2116.0,19322.0,2.4750599999999993e-05
8,2D,7,1138_bus,0.00013546509999999996,0.00013451849999999998,551.0,247.0,1102.0,9.46599999999975e-07
8,2D,7,cond-mat-2005,0.0001624734,6.28587e-05,8047.0,3557.0,16094.0,9.961470000000001e-05
8,2D,7,dixmaanl,0.000179328,9.79493e-05,29999.0,13125.0,59998.0,8.13787e-05
8,2D,7,flowmeter0,7.021729999999996e-05,4.6160499999999966e-05,9540.0,2113.0,19080.0,2.4056799999999996e-05
8,2D_cyclic,0,1138_bus,7.608199999999996e-06,5.222499999999996e-06,450.0,142.0,900.0,2.3857e-06
8,2D_cyclic,0,cond-mat-2005,0.0002413636,1.7083e-05,20748.0,2331.0,41496.0,0.00022428059999999997
8,2D_cyclic,0,dixmaanl,7.840649999999999e-05,1.8044999999999997e-05,30000.0,7500.0,60000.0,6.0361499999999995e-05
8,2D_cyclic,0,flowmeter0,6.33342e-05,1.4544499999999991e-05,6018.0,1209.0,12036.0,4.878970000000001e-05
8,2D_cyclic,1,1138_bus,4.299599999999999e-06,2.665699999999998e-06,228.0,71.0,456.0,1.6339000000000006e-06
8,2D_cyclic,1,cond-mat-2005,0.00025297890000000004,1.8324599999999997e-05,23562.0,3093.0,47124.0,0.00023465430000000004
8,2D_cyclic,1,dixmaanl,9.512819999999999e-05,1.77632e-05,15000.0,7500.0,30000.0,7.736499999999999e-05
8,2D_cyclic,1,flowmeter0,4.25862e-05,4.3238999999999985e-06,3574.0,1072.0,7148.0,3.82623e-05
8,2D_cyclic,2,1138_bus,4.685399999999994e-06,3.5013999999999933e-06,435.0,142.0,870.0,1.1840000000000009e-06
